"","MONYEAR.x","SIZE.x","BP","difference","diffFactor"
"1307","2003","A","40_3",-1,"-20 - 20"
"1308","2003","A","40_6",1,"-20 - 20"
"1309","2003","A","5_4",-1,"-20 - 20"
"1310","2003","A","12_1",-1,"-20 - 20"
"1311","2003","A","12_2",1,"-20 - 20"
"1312","2003","A","40_8",1,"-20 - 20"
"1313","2003","A","5_1",0,"-20 - 20"
"1314","2003","A","15_1",-1,"-20 - 20"
"1315","2003","A","40_9",2,"-20 - 20"
"1316","2003","A","5_5",-1,"-20 - 20"
"1317","2003","A","21_2",-1,"-20 - 20"
"1318","2003","A","40_4",3,"-20 - 20"
"1319","2003","A","21_1",-1,"-20 - 20"
"1320","2003","A","5_6",-1,"-20 - 20"
"1321","2003","B","40_8",-10,"-20 - 20"
"1322","2003","B","40_3",3,"-20 - 20"
"1323","2003","B","12_2",-13,"-20 - 20"
"1324","2003","B","21_3",-8,"-20 - 20"
"1325","2003","B","40_1",-14,"-20 - 20"
"1326","2003","B","40_6",22,"20 - 40"
"1327","2003","B","21_1",-13,"-20 - 20"
"1328","2003","B","5_3",-14,"-20 - 20"
"1329","2003","B","40_2",-9,"-20 - 20"
"1330","2003","B","12_1",-14,"-20 - 20"
"1331","2003","B","40_9",21,"20 - 40"
"1332","2003","B","5_2",9,"-20 - 20"
"1333","2003","B","5_1",5,"-20 - 20"
"1334","2003","B","40_7",26,"20 - 40"
"1335","2003","B","5_5",-13,"-20 - 20"
"1336","2003","B","13_1",-14,"-20 - 20"
"1337","2003","B","40_5",18,"-20 - 20"
"1338","2003","B","21_2",-12,"-20 - 20"
"1339","2003","B","40_4",24,"20 - 40"
"1340","2003","B","5_4",-12,"-20 - 20"
"1341","2003","B","15_1",-14,"-20 - 20"
"1342","2003","B","5_6",24,"20 - 40"
"1343","2003","C","21_2",-4,"-20 - 20"
"1344","2003","C","12_1",-6,"-20 - 20"
"1345","2003","C","40_9",8,"-20 - 20"
"1346","2003","C","5_3",-6,"-20 - 20"
"1347","2003","C","40_6",64,"60 - 80"
"1348","2003","C","5_5",-4,"-20 - 20"
"1349","2003","C","40_1",-6,"-20 - 20"
"1350","2003","C","40_2",-6,"-20 - 20"
"1351","2003","C","40_8",5,"-20 - 20"
"1352","2003","C","40_7",1,"-20 - 20"
"1353","2003","C","5_1",14,"-20 - 20"
"1354","2003","C","13_1",-6,"-20 - 20"
"1355","2003","C","40_3",20,"-20 - 20"
"1356","2003","C","12_2",-5,"-20 - 20"
"1357","2003","C","5_2",-2,"-20 - 20"
"1358","2003","C","40_5",16,"-20 - 20"
"1359","2003","C","15_1",-6,"-20 - 20"
"1360","2003","C","5_6",-1,"-20 - 20"
"1361","2003","C","21_3",-5,"-20 - 20"
"1362","2003","C","5_4",-3,"-20 - 20"
"1363","2003","C","40_4",3,"-20 - 20"
"1364","2003","C","21_1",-6,"-20 - 20"
"1365","2003","D","5_3",-1,"-20 - 20"
"1366","2003","D","40_3",-1,"-20 - 20"
"1367","2003","D","40_8",-1,"-20 - 20"
"1368","2003","D","15_1",-1,"-20 - 20"
"1369","2003","D","40_6",-1,"-20 - 20"
"1370","2003","D","5_5",-1,"-20 - 20"
"1371","2003","D","21_2",0,"-20 - 20"
"1372","2003","D","40_2",-1,"-20 - 20"
"1373","2003","D","40_9",-1,"-20 - 20"
"1374","2003","D","40_7",-1,"-20 - 20"
"1375","2003","D","40_5",-1,"-20 - 20"
"1376","2003","D","40_1",-1,"-20 - 20"
"1377","2003","D","21_3",-1,"-20 - 20"
"1378","2003","D","5_4",-1,"-20 - 20"
"1379","2003","D","12_2",1,"-20 - 20"
"1380","2003","D","5_1",3,"-20 - 20"
"1381","2003","D","5_6",-1,"-20 - 20"
"1382","2003","D","12_1",-1,"-20 - 20"
"1383","2003","D","40_4",-1,"-20 - 20"
"1384","2003","D","13_1",-1,"-20 - 20"
"1385","2003","D","5_2",1,"-20 - 20"
"1386","2003","D","21_1",-1,"-20 - 20"
"1387","2003","E","21_3",0,"-20 - 20"
"1388","2003","E","5_3",0,"-20 - 20"
"1389","2003","E","15_1",2,"-20 - 20"
"1390","2003","E","40_7",0,"-20 - 20"
"1391","2003","E","40_6",0,"-20 - 20"
"1392","2003","E","5_4",0,"-20 - 20"
"1393","2003","E","40_2",0,"-20 - 20"
"1394","2003","E","40_1",0,"-20 - 20"
"1395","2003","E","40_9",0,"-20 - 20"
"1396","2003","E","13_1",0,"-20 - 20"
"1397","2003","E","5_5",0,"-20 - 20"
"1398","2003","E","40_3",0,"-20 - 20"
"1399","2003","E","40_4",0,"-20 - 20"
"1400","2003","E","5_1",1,"-20 - 20"
"1401","2003","E","12_1",0,"-20 - 20"
"1402","2003","E","12_2",0,"-20 - 20"
"1403","2003","E","21_1",0,"-20 - 20"
"1404","2003","E","21_2",4,"-20 - 20"
"1405","2003","E","5_6",0,"-20 - 20"
"1406","2003","E","40_8",0,"-20 - 20"
"1407","2003","E","40_5",0,"-20 - 20"
"1408","2003","E","5_2",1,"-20 - 20"
"1409","2003","F","40_9",-2,"-20 - 20"
"1410","2003","F","21_3",-1,"-20 - 20"
"1411","2003","F","13_1",-2,"-20 - 20"
"1412","2003","F","5_3",1,"-20 - 20"
"1413","2003","F","5_4",-2,"-20 - 20"
"1414","2003","F","40_6",-2,"-20 - 20"
"1415","2003","F","40_7",-2,"-20 - 20"
"1416","2003","F","12_1",-2,"-20 - 20"
"1417","2003","F","5_5",1,"-20 - 20"
"1418","2003","F","15_1",1,"-20 - 20"
"1419","2003","F","21_2",2,"-20 - 20"
"1420","2003","F","5_1",3,"-20 - 20"
"1421","2003","F","40_1",-2,"-20 - 20"
"1422","2003","F","21_1",-1,"-20 - 20"
"1423","2003","F","40_5",-2,"-20 - 20"
"1424","2003","F","12_2",-1,"-20 - 20"
"1425","2003","F","5_2",-2,"-20 - 20"
"1426","2003","F","40_4",-2,"-20 - 20"
"1427","2003","F","40_2",-2,"-20 - 20"
"1428","2003","F","40_8",-2,"-20 - 20"
"1429","2003","F","5_6",-2,"-20 - 20"
"1430","2003","F","40_3",-2,"-20 - 20"
"1431","2003","G","40_5",-2,"-20 - 20"
"1432","2003","G","15_1",-2,"-20 - 20"
"1433","2003","G","5_4",-2,"-20 - 20"
"1434","2003","G","40_7",-2,"-20 - 20"
"1435","2003","G","5_5",0,"-20 - 20"
"1436","2003","G","40_2",-2,"-20 - 20"
"1437","2003","G","13_1",-2,"-20 - 20"
"1438","2003","G","5_3",-1,"-20 - 20"
"1439","2003","G","40_8",-2,"-20 - 20"
"1440","2003","G","12_1",-2,"-20 - 20"
"1441","2003","G","12_2",-1,"-20 - 20"
"1442","2003","G","40_1",-2,"-20 - 20"
"1443","2003","G","5_2",2,"-20 - 20"
"1444","2003","G","5_1",1,"-20 - 20"
"1445","2003","G","40_6",-2,"-20 - 20"
"1446","2003","G","21_3",1,"-20 - 20"
"1447","2003","G","21_2",-1,"-20 - 20"
"1448","2003","G","21_1",-2,"-20 - 20"
"1449","2003","G","5_6",-2,"-20 - 20"
"1450","2003","G","40_9",-2,"-20 - 20"
"1451","2003","G","40_4",-2,"-20 - 20"
"1452","2003","G","40_3",-2,"-20 - 20"
"1453","2003","H","40_5",-1,"-20 - 20"
"1454","2003","H","15_1",1,"-20 - 20"
"1455","2003","H","5_3",0,"-20 - 20"
"1456","2003","H","40_8",-1,"-20 - 20"
"1457","2003","H","40_9",-1,"-20 - 20"
"1458","2003","H","40_7",-1,"-20 - 20"
"1459","2003","H","12_2",-1,"-20 - 20"
"1460","2003","H","5_4",-1,"-20 - 20"
"1461","2003","H","5_5",-1,"-20 - 20"
"1462","2003","H","13_1",-1,"-20 - 20"
"1463","2003","H","21_1",0,"-20 - 20"
"1464","2003","H","5_2",1,"-20 - 20"
"1465","2003","H","5_1",0,"-20 - 20"
"1466","2003","H","40_1",-1,"-20 - 20"
"1467","2003","H","40_2",-1,"-20 - 20"
"1468","2003","H","12_1",-1,"-20 - 20"
"1469","2003","H","21_2",1,"-20 - 20"
"1470","2003","H","40_6",-1,"-20 - 20"
"1471","2003","H","5_6",-1,"-20 - 20"
"1472","2003","H","21_3",0,"-20 - 20"
"1473","2003","H","40_4",-1,"-20 - 20"
"1474","2003","H","40_3",-1,"-20 - 20"
"1475","2003","I","40_8",0,"-20 - 20"
"1476","2003","I","5_1",0,"-20 - 20"
"1477","2003","I","40_7",0,"-20 - 20"
"1478","2003","I","13_1",1,"-20 - 20"
"1479","2003","I","12_2",0,"-20 - 20"
"1480","2003","I","5_4",1,"-20 - 20"
"1481","2003","I","40_9",0,"-20 - 20"
"1482","2003","I","5_3",1,"-20 - 20"
"1483","2003","I","5_5",0,"-20 - 20"
"1484","2003","I","5_2",0,"-20 - 20"
"1485","2003","I","40_5",0,"-20 - 20"
"1486","2003","I","15_1",3,"-20 - 20"
"1487","2003","I","40_2",0,"-20 - 20"
"1488","2003","I","40_4",0,"-20 - 20"
"1489","2003","I","21_3",0,"-20 - 20"
"1490","2003","I","40_1",0,"-20 - 20"
"1491","2003","I","40_6",0,"-20 - 20"
"1492","2003","I","12_1",1,"-20 - 20"
"1493","2003","I","21_2",0,"-20 - 20"
"1494","2003","I","40_3",0,"-20 - 20"
"1495","2003","I","21_1",0,"-20 - 20"
"1496","2003","I","5_6",0,"-20 - 20"
"1497","2003","J","40_8",0,"-20 - 20"
"1498","2003","J","40_9",0,"-20 - 20"
"1499","2003","J","5_3",0,"-20 - 20"
"1500","2003","J","12_2",0,"-20 - 20"
"1501","2003","J","5_5",1,"-20 - 20"
"1502","2003","J","15_1",2,"-20 - 20"
"1503","2003","J","13_1",0,"-20 - 20"
"1504","2003","J","40_2",0,"-20 - 20"
"1505","2003","J","40_3",0,"-20 - 20"
"1506","2003","J","5_4",0,"-20 - 20"
"1507","2003","J","40_7",0,"-20 - 20"
"1508","2003","J","40_4",0,"-20 - 20"
"1509","2003","J","5_1",1,"-20 - 20"
"1510","2003","J","21_3",0,"-20 - 20"
"1511","2003","J","40_1",0,"-20 - 20"
"1512","2003","J","40_5",0,"-20 - 20"
"1513","2003","J","5_2",0,"-20 - 20"
"1514","2003","J","21_2",0,"-20 - 20"
"1515","2003","J","5_6",0,"-20 - 20"
"1516","2003","J","12_1",0,"-20 - 20"
"1517","2003","J","21_1",0,"-20 - 20"
"1518","2003","J","40_6",0,"-20 - 20"
"1519","2003","SEEDLING","5_4",0,"-20 - 20"
"1520","2003","SEEDLING","21_1",-2,"-20 - 20"
"1521","2003","SEEDLING","40_3",-1,"-20 - 20"
"1522","2003","SEEDLING","40_4",-1,"-20 - 20"
"1523","2003","SEEDLING","13_1",-2,"-20 - 20"
"1524","2003","SEEDLING","5_6",0,"-20 - 20"
"1525","2003","SEEDLING","5_5",0,"-20 - 20"
"1526","2003","SEEDLING","21_3",-2,"-20 - 20"
"1527","2003","SEEDLING","12_1",-2,"-20 - 20"
"1528","2003","SEEDLING","40_9",0,"-20 - 20"
"1529","2003","SEEDLING","5_1",0,"-20 - 20"
"1530","2003","SEEDLING","5_2",0,"-20 - 20"
"1531","2003","SEEDLING","40_7",0,"-20 - 20"
"1532","2003","SEEDLING","40_6",-1,"-20 - 20"
"1533","2003","SEEDLING","15_1",-1,"-20 - 20"
"1534","2003","SEEDLING","5_3",-1,"-20 - 20"
"1535","2003","SEEDLING","40_2",-2,"-20 - 20"
"1536","2003","SEEDLING","12_2",-1,"-20 - 20"
"1537","2003","SEEDLING","21_2",-2,"-20 - 20"
"1538","2003","SEEDLING","40_1",-1,"-20 - 20"
"1539","2003","SEEDLING","40_5",-1,"-20 - 20"
"1540","2003","SEEDLING","40_8",-2,"-20 - 20"
"1541",NA,NA,"22_1",NA,NA
"1542",NA,NA,"22_2",NA,NA
"1543",NA,NA,"22_3",NA,NA
"1544",NA,NA,"22_4",NA,NA
"1545",NA,NA,"22_5",NA,NA
"1546",NA,NA,"7_1",NA,NA
"1547",NA,NA,"7_2",NA,NA
"1548",NA,NA,"7_3",NA,NA
"1549",NA,NA,"7_4",NA,NA
"1550",NA,NA,"7_5",NA,NA
"1551",NA,NA,"7_6",NA,NA
"1552",NA,NA,"7_7",NA,NA
"1553",NA,NA,"7_8",NA,NA
"1554",NA,NA,"22_1",NA,NA
"1555",NA,NA,"22_2",NA,NA
"1556",NA,NA,"22_3",NA,NA
"1557",NA,NA,"22_4",NA,NA
"1558",NA,NA,"22_5",NA,NA
"1559",NA,NA,"7_1",NA,NA
"1560",NA,NA,"7_2",NA,NA
"1561",NA,NA,"7_3",NA,NA
"1562",NA,NA,"7_4",NA,NA
"1563",NA,NA,"7_5",NA,NA
"1564",NA,NA,"7_6",NA,NA
"1565",NA,NA,"7_7",NA,NA
"1566",NA,NA,"7_8",NA,NA
"1567",NA,NA,"22_1",NA,NA
"1568",NA,NA,"22_2",NA,NA
"1569",NA,NA,"22_3",NA,NA
"1570",NA,NA,"22_4",NA,NA
"1571",NA,NA,"22_5",NA,NA
"1572",NA,NA,"7_1",NA,NA
"1573",NA,NA,"7_2",NA,NA
"1574",NA,NA,"7_3",NA,NA
"1575",NA,NA,"7_4",NA,NA
"1576",NA,NA,"7_5",NA,NA
"1577",NA,NA,"7_6",NA,NA
"1578",NA,NA,"7_7",NA,NA
"1579",NA,NA,"7_8",NA,NA
"1580",NA,NA,"22_1",NA,NA
"1581",NA,NA,"22_2",NA,NA
"1582",NA,NA,"22_3",NA,NA
"1583",NA,NA,"22_4",NA,NA
"1584",NA,NA,"22_5",NA,NA
"1585",NA,NA,"7_1",NA,NA
"1586",NA,NA,"7_2",NA,NA
"1587",NA,NA,"7_3",NA,NA
"1588",NA,NA,"7_4",NA,NA
"1589",NA,NA,"7_5",NA,NA
"1590",NA,NA,"7_6",NA,NA
"1591",NA,NA,"7_7",NA,NA
"1592",NA,NA,"7_8",NA,NA
"1593",NA,NA,"22_1",NA,NA
"1594",NA,NA,"22_2",NA,NA
"1595",NA,NA,"22_3",NA,NA
"1596",NA,NA,"22_4",NA,NA
"1597",NA,NA,"22_5",NA,NA
"1598",NA,NA,"7_1",NA,NA
"1599",NA,NA,"7_2",NA,NA
"1600",NA,NA,"7_3",NA,NA
"1601",NA,NA,"7_4",NA,NA
"1602",NA,NA,"7_5",NA,NA
"1603",NA,NA,"7_6",NA,NA
"1604",NA,NA,"7_7",NA,NA
"1605",NA,NA,"7_8",NA,NA
"1606",NA,NA,"22_1",NA,NA
"1607",NA,NA,"22_2",NA,NA
"1608",NA,NA,"22_3",NA,NA
"1609",NA,NA,"22_4",NA,NA
"1610",NA,NA,"22_5",NA,NA
"1611",NA,NA,"7_1",NA,NA
"1612",NA,NA,"7_2",NA,NA
"1613",NA,NA,"7_3",NA,NA
"1614",NA,NA,"7_4",NA,NA
"1615",NA,NA,"7_5",NA,NA
"1616",NA,NA,"7_6",NA,NA
"1617",NA,NA,"7_7",NA,NA
"1618",NA,NA,"7_8",NA,NA
"1619",NA,NA,"22_1",NA,NA
"1620",NA,NA,"22_2",NA,NA
"1621",NA,NA,"22_3",NA,NA
"1622",NA,NA,"22_4",NA,NA
"1623",NA,NA,"22_5",NA,NA
"1624",NA,NA,"7_1",NA,NA
"1625",NA,NA,"7_2",NA,NA
"1626",NA,NA,"7_3",NA,NA
"1627",NA,NA,"7_4",NA,NA
"1628",NA,NA,"7_5",NA,NA
"1629",NA,NA,"7_6",NA,NA
"1630",NA,NA,"7_7",NA,NA
"1631",NA,NA,"7_8",NA,NA
"1632",NA,NA,"22_1",NA,NA
"1633",NA,NA,"22_2",NA,NA
"1634",NA,NA,"22_3",NA,NA
"1635",NA,NA,"22_4",NA,NA
"1636",NA,NA,"22_5",NA,NA
"1637",NA,NA,"7_1",NA,NA
"1638",NA,NA,"7_2",NA,NA
"1639",NA,NA,"7_3",NA,NA
"1640",NA,NA,"7_4",NA,NA
"1641",NA,NA,"7_5",NA,NA
"1642",NA,NA,"7_6",NA,NA
"1643",NA,NA,"7_7",NA,NA
"1644",NA,NA,"7_8",NA,NA
"1645",NA,NA,"22_1",NA,NA
"1646",NA,NA,"22_2",NA,NA
"1647",NA,NA,"22_3",NA,NA
"1648",NA,NA,"22_4",NA,NA
"1649",NA,NA,"22_5",NA,NA
"1650",NA,NA,"7_1",NA,NA
"1651",NA,NA,"7_2",NA,NA
"1652",NA,NA,"7_3",NA,NA
"1653",NA,NA,"7_4",NA,NA
"1654",NA,NA,"7_5",NA,NA
"1655",NA,NA,"7_6",NA,NA
"1656",NA,NA,"7_7",NA,NA
"1657",NA,NA,"7_8",NA,NA
"1658",NA,NA,"22_1",NA,NA
"1659",NA,NA,"22_2",NA,NA
"1660",NA,NA,"22_3",NA,NA
"1661",NA,NA,"22_4",NA,NA
"1662",NA,NA,"22_5",NA,NA
"1663",NA,NA,"7_1",NA,NA
"1664",NA,NA,"7_2",NA,NA
"1665",NA,NA,"7_3",NA,NA
"1666",NA,NA,"7_4",NA,NA
"1667",NA,NA,"7_5",NA,NA
"1668",NA,NA,"7_6",NA,NA
"1669",NA,NA,"7_7",NA,NA
"1670",NA,NA,"7_8",NA,NA
"1671",NA,NA,"22_1",NA,NA
"1672",NA,NA,"22_2",NA,NA
"1673",NA,NA,"22_3",NA,NA
"1674",NA,NA,"22_4",NA,NA
"1675",NA,NA,"22_5",NA,NA
"1676",NA,NA,"7_1",NA,NA
"1677",NA,NA,"7_2",NA,NA
"1678",NA,NA,"7_3",NA,NA
"1679",NA,NA,"7_4",NA,NA
"1680",NA,NA,"7_5",NA,NA
"1681",NA,NA,"7_6",NA,NA
"1682",NA,NA,"7_7",NA,NA
"1683",NA,NA,"7_8",NA,NA
"1684","2005","A","1_9",13,"-20 - 20"
"1685","2005","A","5_5",12,"-20 - 20"
"1686","2005","A","5_3",-9,"-20 - 20"
"1687","2005","A","5_1",-2,"-20 - 20"
"1688","2005","A","40_9",-9,"-20 - 20"
"1689","2005","A","12_1",-10,"-20 - 20"
"1690","2005","A","32_7",-10,"-20 - 20"
"1691","2005","A","40_1",-9,"-20 - 20"
"1692","2005","A","13_1",-10,"-20 - 20"
"1693","2005","A","32_3",-9,"-20 - 20"
"1694","2005","A","5_2",-7,"-20 - 20"
"1695","2005","A","1_6",9,"-20 - 20"
"1696","2005","A","32_4",-10,"-20 - 20"
"1697","2005","A","1_5",-6,"-20 - 20"
"1698","2005","A","40_4",-9,"-20 - 20"
"1699","2005","A","12_2",-9,"-20 - 20"
"1700","2005","A","1_7",1,"-20 - 20"
"1701","2005","A","21_2",-10,"-20 - 20"
"1702","2005","A","32_1",-8,"-20 - 20"
"1703","2005","A","32_5",-9,"-20 - 20"
"1704","2005","A","32_10",-10,"-20 - 20"
"1705","2005","A","32_2",-10,"-20 - 20"
"1706","2005","A","40_5",-4,"-20 - 20"
"1707","2005","A","21_1",-10,"-20 - 20"
"1708","2005","A","1_1",-10,"-20 - 20"
"1709","2005","A","40_6",-9,"-20 - 20"
"1710","2005","A","40_2",-10,"-20 - 20"
"1711","2005","A","40_3",-7,"-20 - 20"
"1712","2005","A","40_7",-5,"-20 - 20"
"1713","2005","A","1_2",-10,"-20 - 20"
"1714","2005","A","32_11",-4,"-20 - 20"
"1715","2005","A","32_6",-3,"-20 - 20"
"1716","2005","A","21_3",-10,"-20 - 20"
"1717","2005","A","15_1",-10,"-20 - 20"
"1718","2005","A","5_6",-3,"-20 - 20"
"1719","2005","A","1_3",-10,"-20 - 20"
"1720","2005","A","5_4",8,"-20 - 20"
"1721","2005","A","32_8",-10,"-20 - 20"
"1722","2005","A","40_8",-2,"-20 - 20"
"1723","2005","A","32_9",-8,"-20 - 20"
"1724","2005","A","1_4",19,"-20 - 20"
"1725","2005","B","1_5",-10,"-20 - 20"
"1726","2005","B","12_1",-13,"-20 - 20"
"1727","2005","B","32_3",-6,"-20 - 20"
"1728","2005","B","1_6",28,"20 - 40"
"1729","2005","B","40_9",12,"-20 - 20"
"1730","2005","B","5_5",-10,"-20 - 20"
"1731","2005","B","5_3",-12,"-20 - 20"
"1732","2005","B","40_1",-13,"-20 - 20"
"1733","2005","B","32_7",-13,"-20 - 20"
"1734","2005","B","1_9",24,"20 - 40"
"1735","2005","B","1_1",-13,"-20 - 20"
"1736","2005","B","32_1",6,"-20 - 20"
"1737","2005","B","5_1",6,"-20 - 20"
"1738","2005","B","40_3",-7,"-20 - 20"
"1739","2005","B","32_5",-1,"-20 - 20"
"1740","2005","B","32_11",-9,"-20 - 20"
"1741","2005","B","5_2",2,"-20 - 20"
"1742","2005","B","32_4",-3,"-20 - 20"
"1743","2005","B","32_10",-13,"-20 - 20"
"1744","2005","B","5_6",2,"-20 - 20"
"1745","2005","B","40_6",4,"-20 - 20"
"1746","2005","B","21_3",-7,"-20 - 20"
"1747","2005","B","12_2",-8,"-20 - 20"
"1748","2005","B","21_1",-13,"-20 - 20"
"1749","2005","B","40_5",26,"20 - 40"
"1750","2005","B","1_7",4,"-20 - 20"
"1751","2005","B","40_2",-13,"-20 - 20"
"1752","2005","B","13_1",-13,"-20 - 20"
"1753","2005","B","32_6",27,"20 - 40"
"1754","2005","B","40_7",50,"40 - 60"
"1755","2005","B","40_8",39,"20 - 40"
"1756","2005","B","1_3",0,"-20 - 20"
"1757","2005","B","15_1",-12,"-20 - 20"
"1758","2005","B","1_2",-13,"-20 - 20"
"1759","2005","B","40_4",10,"-20 - 20"
"1760","2005","B","32_8",-13,"-20 - 20"
"1761","2005","B","21_2",-12,"-20 - 20"
"1762","2005","B","5_4",11,"-20 - 20"
"1763","2005","B","1_4",7,"-20 - 20"
"1764","2005","B","32_2",-8,"-20 - 20"
"1765","2005","B","32_9",28,"20 - 40"
"1766","2005","C","1_9",-13,"-20 - 20"
"1767","2005","C","21_3",-12,"-20 - 20"
"1768","2005","C","32_7",-14,"-20 - 20"
"1769","2005","C","12_1",-14,"-20 - 20"
"1770","2005","C","40_6",56,"40 - 60"
"1771","2005","C","1_1",-13,"-20 - 20"
"1772","2005","C","5_3",-14,"-20 - 20"
"1773","2005","C","5_2",-4,"-20 - 20"
"1774","2005","C","40_1",-14,"-20 - 20"
"1775","2005","C","5_5",-11,"-20 - 20"
"1776","2005","C","15_1",-14,"-20 - 20"
"1777","2005","C","32_1",110,"100 - 120"
"1778","2005","C","40_3",13,"-20 - 20"
"1779","2005","C","32_10",-14,"-20 - 20"
"1780","2005","C","40_9",16,"-20 - 20"
"1781","2005","C","5_6",21,"20 - 40"
"1782","2005","C","32_6",9,"-20 - 20"
"1783","2005","C","21_1",-13,"-20 - 20"
"1784","2005","C","32_11",-13,"-20 - 20"
"1785","2005","C","1_5",-14,"-20 - 20"
"1786","2005","C","40_5",12,"-20 - 20"
"1787","2005","C","40_4",11,"-20 - 20"
"1788","2005","C","32_3",-3,"-20 - 20"
"1789","2005","C","1_2",-13,"-20 - 20"
"1790","2005","C","32_2",-9,"-20 - 20"
"1791","2005","C","40_8",29,"20 - 40"
"1792","2005","C","5_4",-7,"-20 - 20"
"1793","2005","C","5_1",15,"-20 - 20"
"1794","2005","C","12_2",-13,"-20 - 20"
"1795","2005","C","32_4",21,"20 - 40"
"1796","2005","C","40_7",13,"-20 - 20"
"1797","2005","C","40_2",-9,"-20 - 20"
"1798","2005","C","1_4",-10,"-20 - 20"
"1799","2005","C","32_5",34,"20 - 40"
"1800","2005","C","32_8",-14,"-20 - 20"
"1801","2005","C","1_3",-8,"-20 - 20"
"1802","2005","C","1_7",-10,"-20 - 20"
"1803","2005","C","1_6",0,"-20 - 20"
"1804","2005","C","13_1",-14,"-20 - 20"
"1805","2005","C","32_9",85,"80 - 100"
"1806","2005","C","21_2",-11,"-20 - 20"
"1807","2005","D","32_10",-1,"-20 - 20"
"1808","2005","D","1_9",1,"-20 - 20"
"1809","2005","D","1_1",-1,"-20 - 20"
"1810","2005","D","5_4",0,"-20 - 20"
"1811","2005","D","1_4",-1,"-20 - 20"
"1812","2005","D","1_6",0,"-20 - 20"
"1813","2005","D","40_6",1,"-20 - 20"
"1814","2005","D","21_1",-1,"-20 - 20"
"1815","2005","D","21_3",-1,"-20 - 20"
"1816","2005","D","32_11",-1,"-20 - 20"
"1817","2005","D","40_9",-1,"-20 - 20"
"1818","2005","D","5_3",-1,"-20 - 20"
"1819","2005","D","1_3",-1,"-20 - 20"
"1820","2005","D","12_1",-1,"-20 - 20"
"1821","2005","D","32_6",0,"-20 - 20"
"1822","2005","D","32_3",0,"-20 - 20"
"1823","2005","D","5_2",1,"-20 - 20"
"1824","2005","D","40_1",-1,"-20 - 20"
"1825","2005","D","5_6",-1,"-20 - 20"
"1826","2005","D","32_2",-1,"-20 - 20"
"1827","2005","D","32_7",-1,"-20 - 20"
"1828","2005","D","40_8",-1,"-20 - 20"
"1829","2005","D","15_1",-1,"-20 - 20"
"1830","2005","D","1_2",0,"-20 - 20"
"1831","2005","D","40_5",-1,"-20 - 20"
"1832","2005","D","5_1",4,"-20 - 20"
"1833","2005","D","40_3",4,"-20 - 20"
"1834","2005","D","5_5",-1,"-20 - 20"
"1835","2005","D","40_4",0,"-20 - 20"
"1836","2005","D","32_9",7,"-20 - 20"
"1837","2005","D","1_5",-1,"-20 - 20"
"1838","2005","D","32_1",30,"20 - 40"
"1839","2005","D","32_4",10,"-20 - 20"
"1840","2005","D","21_2",0,"-20 - 20"
"1841","2005","D","12_2",0,"-20 - 20"
"1842","2005","D","32_8",-1,"-20 - 20"
"1843","2005","D","13_1",-1,"-20 - 20"
"1844","2005","D","40_2",-1,"-20 - 20"
"1845","2005","D","32_5",10,"-20 - 20"
"1846","2005","D","1_7",3,"-20 - 20"
"1847","2005","D","40_7",-1,"-20 - 20"
"1848","2005","E","1_1",0,"-20 - 20"
"1849","2005","E","40_8",-1,"-20 - 20"
"1850","2005","E","32_11",-1,"-20 - 20"
"1851","2005","E","21_3",-1,"-20 - 20"
"1852","2005","E","1_9",0,"-20 - 20"
"1853","2005","E","1_3",-1,"-20 - 20"
"1854","2005","E","40_9",-1,"-20 - 20"
"1855","2005","E","1_2",-1,"-20 - 20"
"1856","2005","E","5_6",0,"-20 - 20"
"1857","2005","E","1_7",-1,"-20 - 20"
"1858","2005","E","32_6",1,"-20 - 20"
"1859","2005","E","32_10",-1,"-20 - 20"
"1860","2005","E","32_7",-1,"-20 - 20"
"1861","2005","E","32_8",-1,"-20 - 20"
"1862","2005","E","1_6",-1,"-20 - 20"
"1863","2005","E","5_4",-1,"-20 - 20"
"1864","2005","E","5_3",-1,"-20 - 20"
"1865","2005","E","5_5",-1,"-20 - 20"
"1866","2005","E","15_1",0,"-20 - 20"
"1867","2005","E","40_1",-1,"-20 - 20"
"1868","2005","E","40_2",-1,"-20 - 20"
"1869","2005","E","40_5",-1,"-20 - 20"
"1870","2005","E","5_2",0,"-20 - 20"
"1871","2005","E","32_2",-1,"-20 - 20"
"1872","2005","E","40_6",-1,"-20 - 20"
"1873","2005","E","1_4",0,"-20 - 20"
"1874","2005","E","1_5",-1,"-20 - 20"
"1875","2005","E","5_1",0,"-20 - 20"
"1876","2005","E","32_9",-1,"-20 - 20"
"1877","2005","E","12_2",0,"-20 - 20"
"1878","2005","E","21_2",1,"-20 - 20"
"1879","2005","E","32_3",-1,"-20 - 20"
"1880","2005","E","40_3",-1,"-20 - 20"
"1881","2005","E","32_5",-1,"-20 - 20"
"1882","2005","E","32_1",-1,"-20 - 20"
"1883","2005","E","40_7",-1,"-20 - 20"
"1884","2005","E","40_4",-1,"-20 - 20"
"1885","2005","E","13_1",-1,"-20 - 20"
"1886","2005","E","32_4",-1,"-20 - 20"
"1887","2005","E","12_1",-1,"-20 - 20"
"1888","2005","E","21_1",-1,"-20 - 20"
"1889","2005","F","21_3",0,"-20 - 20"
"1890","2005","F","1_2",-1,"-20 - 20"
"1891","2005","F","32_6",-1,"-20 - 20"
