PRES,BU,PLOT,BP,SIZE,SIZE(noCM),STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,GROUPS,STEMS(original)
ABRP,32,4,32_4,H (30.1 - 35),H,0,44054,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,I (35.1 - 40),I,0,44054,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,J (> 40),J,0,44054,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,B (2.6 - 5),B,0,44054,2020,2019,2019,B-C-D (2.6 - 15),0
ABRP,32,5,32_5,C (5.1 - 10),C,9,44054,2020,2019,2019,B-C-D (2.6 - 15),9
ABRP,32,5,32_5,D (10.1 - 15),D,25,44054,2020,2019,2019,B-C-D (2.6 - 15),25
ABRP,32,5,32_5,E (15.1 - 20),E,10,44054,2020,2019,2019,E-F-G (15.1 - 30),10
ABRP,32,5,32_5,F (20.1 - 25),F,0,44054,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,5,32_5,G (25.1 - 30),G,0,44054,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,5,32_5,H (30.1 - 35),H,0,44054,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,I (35.1 - 40),I,0,44054,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,J (> 40),J,0,44054,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,B (2.6 - 5),B,3,44054,2020,2020,2020,B-C-D (2.6 - 15),3
ABRP,32,6,32_6,C (5.1 - 10),C,21,44054,2020,2020,2020,B-C-D (2.6 - 15),21
ABRP,32,6,32_6,D (10.1 - 15),D,15,44054,2020,2020,2020,B-C-D (2.6 - 15),15
ABRP,32,6,32_6,E (15.1 - 20),E,4,44054,2020,2020,2020,E-F-G (15.1 - 30),4
ABRP,32,6,32_6,F (20.1 - 25),F,0,44054,2020,2020,2020,E-F-G (15.1 - 30),0
ABRP,32,6,32_6,G (25.1 - 30),G,0,44054,2020,2020,2020,E-F-G (15.1 - 30),0
ABRP,32,6,32_6,H (30.1 - 35),H,0,44054,2020,2020,2020,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,I (35.1 - 40),I,0,44054,2020,2020,2020,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,J (> 40),J,0,44054,2020,2020,2020,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,B (2.6 - 5),B,2,44055,2020,2019,2019,B-C-D (2.6 - 15),2
ABRP,32,7,32_7,C (5.1 - 10),C,12,44055,2020,2019,2019,B-C-D (2.6 - 15),12
ABRP,32,7,32_7,D (10.1 - 15),D,0,44055,2020,2019,2019,B-C-D (2.6 - 15),0
ABRP,32,7,32_7,E (15.1 - 20),E,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,F (20.1 - 25),F,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,G (25.1 - 30),G,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,H (30.1 - 35),H,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,I (35.1 - 40),I,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,J (> 40),J,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,B (2.6 - 5),B,4,44055,2020,2019,2019,B-C-D (2.6 - 15),4
ABRP,32,8,32_8,C (5.1 - 10),C,8,44055,2020,2019,2019,B-C-D (2.6 - 15),8
ABRP,32,8,32_8,D (10.1 - 15),D,1,44055,2020,2019,2019,B-C-D (2.6 - 15),1
ABRP,32,8,32_8,E (15.1 - 20),E,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,F (20.1 - 25),F,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,G (25.1 - 30),G,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,H (30.1 - 35),H,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,I (35.1 - 40),I,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,J (> 40),J,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,B (2.6 - 5),B,4,44060,2020,2019,2019,B-C-D (2.6 - 15),4
ABRP,32,9,32_9,C (5.1 - 10),C,48,44060,2020,2019,2019,B-C-D (2.6 - 15),48
ABRP,32,9,32_9,D (10.1 - 15),D,54,44060,2020,2019,2019,B-C-D (2.6 - 15),54
ABRP,32,9,32_9,E (15.1 - 20),E,5,44060,2020,2019,2019,E-F-G (15.1 - 30),5
ABRP,32,9,32_9,F (20.1 - 25),F,0,44060,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,G (25.1 - 30),G,0,44060,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,H (30.1 - 35),H,0,44060,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,I (35.1 - 40),I,0,44060,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,J (> 40),J,0,44060,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,B (2.6 - 5),B,0,44060,2020,2019,2019,B-C-D (2.6 - 15),0
ABRP,32,10,32_10,C (5.1 - 10),C,10,44060,2020,2019,2019,B-C-D (2.6 - 15),10
ABRP,32,10,32_10,D (10.1 - 15),D,3,44060,2020,2019,2019,B-C-D (2.6 - 15),3
ABRP,32,10,32_10,E (15.1 - 20),E,0,44060,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,F (20.1 - 25),F,0,44060,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,G (25.1 - 30),G,0,44060,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,H (30.1 - 35),H,0,44060,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,I (35.1 - 40),I,0,44060,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,J (> 40),J,0,44060,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,B (2.6 - 5),B,1,44055,2020,2019,2019,B-C-D (2.6 - 15),1
ABRP,32,11,32_11,C (5.1 - 10),C,7,44055,2020,2019,2019,B-C-D (2.6 - 15),7
ABRP,32,11,32_11,D (10.1 - 15),D,9,44055,2020,2019,2019,B-C-D (2.6 - 15),9
ABRP,32,11,32_11,E (15.1 - 20),E,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,F (20.1 - 25),F,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,G (25.1 - 30),G,0,44055,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,H (30.1 - 35),H,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,I (35.1 - 40),I,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,J (> 40),J,0,44055,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,B (2.6 - 5),B,0,35991,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,C (5.1 - 10),C,0,35991,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,D (10.1 - 15),D,0,35991,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,E (15.1 - 20),E,0,35991,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,F (20.1 - 25),F,0,35991,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,G (25.1 - 30),G,0,35991,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,H (30.1 - 35),H,0,35991,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,I (35.1 - 40),I,0,35991,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,J (> 40),J,0,35991,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,B (2.6 - 5),B,0,35991,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,2,40_2,C (5.1 - 10),C,0,35991,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,2,40_2,D (10.1 - 15),D,0,35991,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,2,40_2,E (15.1 - 20),E,0,35991,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,F (20.1 - 25),F,0,35991,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,G (25.1 - 30),G,0,35991,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,H (30.1 - 35),H,0,35991,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,I (35.1 - 40),I,0,35991,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,J (> 40),J,0,35991,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,3,40_3,B (2.6 - 5),B,16,35992,1998,33690,1992,B-C-D (2.6 - 15),16
ABRP,40,3,40_3,C (5.1 - 10),C,7,35992,1998,33690,1992,B-C-D (2.6 - 15),7
ABRP,40,3,40_3,D (10.1 - 15),D,0,35992,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,3,40_3,E (15.1 - 20),E,0,35992,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,3,40_3,F (20.1 - 25),F,0,35992,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,3,40_3,G (25.1 - 30),G,0,35992,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,3,40_3,H (30.1 - 35),H,0,35992,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,3,40_3,I (35.1 - 40),I,0,35992,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,3,40_3,J (> 40),J,0,35992,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,4,40_4,B (2.6 - 5),B,11,36012,1998,33690,1992,B-C-D (2.6 - 15),11
ABRP,40,4,40_4,C (5.1 - 10),C,0,36012,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,4,40_4,D (10.1 - 15),D,0,36012,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,4,40_4,E (15.1 - 20),E,0,36012,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,4,40_4,F (20.1 - 25),F,0,36012,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,4,40_4,G (25.1 - 30),G,0,36012,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,4,40_4,H (30.1 - 35),H,0,36012,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,4,40_4,I (35.1 - 40),I,0,36012,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,4,40_4,J (> 40),J,0,36012,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,5,40_5,B (2.6 - 5),B,23,36013,1998,33690,1992,B-C-D (2.6 - 15),23
ABRP,40,5,40_5,C (5.1 - 10),C,0,36013,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,5,40_5,D (10.1 - 15),D,0,36013,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,5,40_5,E (15.1 - 20),E,0,36013,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,5,40_5,F (20.1 - 25),F,0,36013,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,5,40_5,G (25.1 - 30),G,0,36013,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,5,40_5,H (30.1 - 35),H,0,36013,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,5,40_5,I (35.1 - 40),I,0,36013,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,5,40_5,J (> 40),J,0,36013,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,6,40_6,B (2.6 - 5),B,66,36033,1998,33690,1992,B-C-D (2.6 - 15),66
ABRP,40,6,40_6,C (5.1 - 10),C,9,36033,1998,33690,1992,B-C-D (2.6 - 15),9
ABRP,40,6,40_6,D (10.1 - 15),D,0,36033,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,6,40_6,E (15.1 - 20),E,0,36033,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,6,40_6,F (20.1 - 25),F,0,36033,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,6,40_6,G (25.1 - 30),G,0,36033,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,6,40_6,H (30.1 - 35),H,0,36033,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,6,40_6,I (35.1 - 40),I,0,36033,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,6,40_6,J (> 40),J,0,36033,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,7,40_7,B (2.6 - 5),B,12,36034,1998,33690,1992,B-C-D (2.6 - 15),12
ABRP,40,7,40_7,C (5.1 - 10),C,0,36034,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,7,40_7,D (10.1 - 15),D,0,36034,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,7,40_7,E (15.1 - 20),E,0,36034,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,7,40_7,F (20.1 - 25),F,0,36034,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,7,40_7,G (25.1 - 30),G,0,36034,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,7,40_7,H (30.1 - 35),H,0,36034,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,7,40_7,I (35.1 - 40),I,0,36034,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,7,40_7,J (> 40),J,0,36034,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,8,40_8,B (2.6 - 5),B,9,36034,1998,33690,1992,B-C-D (2.6 - 15),9
ABRP,40,8,40_8,C (5.1 - 10),C,0,36034,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,8,40_8,D (10.1 - 15),D,0,36034,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,8,40_8,E (15.1 - 20),E,0,36034,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,F (20.1 - 25),F,0,36034,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,G (25.1 - 30),G,0,36034,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,H (30.1 - 35),H,0,36034,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,8,40_8,I (35.1 - 40),I,0,36034,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,8,40_8,J (> 40),J,0,36034,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,9,40_9,B (2.6 - 5),B,9,36035,1998,33690,1992,B-C-D (2.6 - 15),9
ABRP,40,9,40_9,C (5.1 - 10),C,0,36035,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,9,40_9,D (10.1 - 15),D,0,36035,1998,33690,1992,B-C-D (2.6 - 15),0
ABRP,40,9,40_9,E (15.1 - 20),E,0,36035,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,9,40_9,F (20.1 - 25),F,0,36035,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,9,40_9,G (25.1 - 30),G,0,36035,1998,33690,1992,E-F-G (15.1 - 30),0
ABRP,40,9,40_9,H (30.1 - 35),H,0,36035,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,9,40_9,I (35.1 - 40),I,0,36035,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,9,40_9,J (> 40),J,0,36035,1998,33690,1992,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,B (2.6 - 5),B,0,37852,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,C (5.1 - 10),C,0,37852,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,D (10.1 - 15),D,0,37852,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,E (15.1 - 20),E,0,37852,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,F (20.1 - 25),F,0,37852,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,G (25.1 - 30),G,0,37852,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,H (30.1 - 35),H,0,37852,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,I (35.1 - 40),I,0,37852,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,J (> 40),J,0,37852,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,B (2.6 - 5),B,5,37848,2003,37368,2002,B-C-D (2.6 - 15),5
ABRP,40,2,40_2,C (5.1 - 10),C,0,37848,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,2,40_2,D (10.1 - 15),D,0,37848,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,2,40_2,E (15.1 - 20),E,0,37848,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,F (20.1 - 25),F,0,37848,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,G (25.1 - 30),G,0,37848,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,H (30.1 - 35),H,0,37848,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,I (35.1 - 40),I,0,37848,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,J (> 40),J,0,37848,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,3,40_3,B (2.6 - 5),B,17,37852,2003,37368,2002,B-C-D (2.6 - 15),17
ABRP,40,3,40_3,C (5.1 - 10),C,26,37852,2003,37368,2002,B-C-D (2.6 - 15),26
ABRP,40,3,40_3,D (10.1 - 15),D,0,37852,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,3,40_3,E (15.1 - 20),E,0,37852,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,3,40_3,F (20.1 - 25),F,0,37852,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,3,40_3,G (25.1 - 30),G,0,37852,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,3,40_3,H (30.1 - 35),H,0,37852,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,3,40_3,I (35.1 - 40),I,0,37852,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,3,40_3,J (> 40),J,0,37852,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,4,40_4,B (2.6 - 5),B,38,37854,2003,37368,2002,B-C-D (2.6 - 15),38
ABRP,40,4,40_4,C (5.1 - 10),C,9,37854,2003,37368,2002,B-C-D (2.6 - 15),9
ABRP,40,4,40_4,D (10.1 - 15),D,0,37854,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,4,40_4,E (15.1 - 20),E,0,37854,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,4,40_4,F (20.1 - 25),F,0,37854,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,4,40_4,G (25.1 - 30),G,0,37854,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,4,40_4,H (30.1 - 35),H,0,37854,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,4,40_4,I (35.1 - 40),I,0,37854,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,4,40_4,J (> 40),J,0,37854,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,5,40_5,B (2.6 - 5),B,32,37854,2003,37368,2002,B-C-D (2.6 - 15),32
ABRP,40,5,40_5,C (5.1 - 10),C,22,37854,2003,37368,2002,B-C-D (2.6 - 15),22
ABRP,40,5,40_5,D (10.1 - 15),D,0,37854,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,5,40_5,E (15.1 - 20),E,0,37854,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,5,40_5,F (20.1 - 25),F,0,37854,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,5,40_5,G (25.1 - 30),G,0,37854,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,5,40_5,H (30.1 - 35),H,0,37854,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,5,40_5,I (35.1 - 40),I,0,37854,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,5,40_5,J (> 40),J,0,37854,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,6,40_6,B (2.6 - 5),B,36,37855,2003,37368,2002,B-C-D (2.6 - 15),36
ABRP,40,6,40_6,C (5.1 - 10),C,70,37855,2003,37368,2002,B-C-D (2.6 - 15),70
ABRP,40,6,40_6,D (10.1 - 15),D,0,37855,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,6,40_6,E (15.1 - 20),E,0,37855,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,6,40_6,F (20.1 - 25),F,0,37855,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,6,40_6,G (25.1 - 30),G,0,37855,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,6,40_6,H (30.1 - 35),H,0,37855,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,6,40_6,I (35.1 - 40),I,0,37855,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,6,40_6,J (> 40),J,0,37855,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,7,40_7,B (2.6 - 5),B,40,37855,2003,37368,2002,B-C-D (2.6 - 15),40
ABRP,40,7,40_7,C (5.1 - 10),C,7,37855,2003,37368,2002,B-C-D (2.6 - 15),7
ABRP,40,7,40_7,D (10.1 - 15),D,0,37855,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,7,40_7,E (15.1 - 20),E,0,37855,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,7,40_7,F (20.1 - 25),F,0,37855,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,7,40_7,G (25.1 - 30),G,0,37855,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,7,40_7,H (30.1 - 35),H,0,37855,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,7,40_7,I (35.1 - 40),I,0,37855,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,7,40_7,J (> 40),J,0,37855,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,8,40_8,B (2.6 - 5),B,4,37859,2003,37368,2002,B-C-D (2.6 - 15),4
ABRP,40,8,40_8,C (5.1 - 10),C,11,37859,2003,37368,2002,B-C-D (2.6 - 15),11
ABRP,40,8,40_8,D (10.1 - 15),D,0,37859,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,8,40_8,E (15.1 - 20),E,0,37859,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,F (20.1 - 25),F,0,37859,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,G (25.1 - 30),G,0,37859,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,H (30.1 - 35),H,0,37859,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,8,40_8,I (35.1 - 40),I,0,37859,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,8,40_8,J (> 40),J,0,37859,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,9,40_9,B (2.6 - 5),B,35,37861,2003,37368,2002,B-C-D (2.6 - 15),35
ABRP,40,9,40_9,C (5.1 - 10),C,14,37861,2003,37368,2002,B-C-D (2.6 - 15),14
ABRP,40,9,40_9,D (10.1 - 15),D,0,37861,2003,37368,2002,B-C-D (2.6 - 15),0
ABRP,40,9,40_9,E (15.1 - 20),E,0,37861,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,9,40_9,F (20.1 - 25),F,0,37861,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,9,40_9,G (25.1 - 30),G,0,37861,2003,37368,2002,E-F-G (15.1 - 30),0
ABRP,40,9,40_9,H (30.1 - 35),H,0,37861,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,9,40_9,I (35.1 - 40),I,0,37861,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,9,40_9,J (> 40),J,0,37861,2003,37368,2002,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,B (2.6 - 5),B,0,38593,2005,38112,2004,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,C (5.1 - 10),C,0,38593,2005,38112,2004,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,D (10.1 - 15),D,0,38593,2005,38112,2004,B-C-D (2.6 - 15),0
ABRP,40,1,40_1,E (15.1 - 20),E,0,38593,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,F (20.1 - 25),F,0,38593,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,G (25.1 - 30),G,0,38593,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,1,40_1,H (30.1 - 35),H,0,38593,2005,38112,2004,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,I (35.1 - 40),I,0,38593,2005,38112,2004,H-I-J (30.1 - 40+),0
ABRP,40,1,40_1,J (> 40),J,0,38593,2005,38112,2004,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,B (2.6 - 5),B,0,38587,2005,38112,2004,B-C-D (2.6 - 15),0
ABRP,40,2,40_2,C (5.1 - 10),C,5,38587,2005,38112,2004,B-C-D (2.6 - 15),5
ABRP,40,2,40_2,D (10.1 - 15),D,0,38587,2005,38112,2004,B-C-D (2.6 - 15),0
ABRP,40,2,40_2,E (15.1 - 20),E,0,38587,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,F (20.1 - 25),F,0,38587,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,G (25.1 - 30),G,0,38587,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,2,40_2,H (30.1 - 35),H,0,38587,2005,38112,2004,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,I (35.1 - 40),I,0,38587,2005,38112,2004,H-I-J (30.1 - 40+),0
ABRP,40,2,40_2,J (> 40),J,0,38587,2005,38112,2004,H-I-J (30.1 - 40+),0
ABRP,40,8,40_8,B (2.6 - 5),B,52,38587,2005,38112,2004,B-C-D (2.6 - 15),52
ABRP,40,8,40_8,C (5.1 - 10),C,43,38587,2005,38112,2004,B-C-D (2.6 - 15),43
ABRP,40,8,40_8,D (10.1 - 15),D,0,38587,2005,38112,2004,B-C-D (2.6 - 15),0
ABRP,40,8,40_8,E (15.1 - 20),E,0,38587,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,F (20.1 - 25),F,0,38587,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,G (25.1 - 30),G,0,38587,2005,38112,2004,E-F-G (15.1 - 30),0
ABRP,40,8,40_8,H (30.1 - 35),H,0,38587,2005,38112,2004,H-I-J (30.1 - 40+),0
